simulatorType,last_rep_day,day,roomId,roomType,shortage
dynamic,83,87,68,1,1
dynamic,83,87,69,2,0
dynamic,83,87,70,0,2
dynamic,83,87,71,1,0
dynamic,83,87,72,0,1
dynamic,83,87,73,1,0
dynamic,78,87,74,1,0
dynamic,83,87,75,0,3
dynamic,83,87,76,1,0
dynamic,83,87,77,1,0
dynamic,78,87,78,2,0
dynamic,83,87,79,1,0
dynamic,84,87,80,1,0
dynamic,84,87,81,0,1
dynamic,85,87,82,1,0
dynamic,84,87,83,0,0
dynamic,84,87,84,1,0
dynamic,84,87,85,2,0
dynamic,84,87,86,0,0
dynamic,84,87,87,1,0
dynamic,84,87,88,0,0
dynamic,84,87,89,1,0
dynamic,84,87,90,0,0
dynamic,84,87,91,2,0
dynamic,84,87,92,0,0
dynamic,84,87,93,0,0
dynamic,84,87,94,2,0
dynamic,84,87,95,2,0
dynamic,84,87,96,0,5
dynamic,84,87,97,0,0
dynamic,84,87,98,0,1
dynamic,84,87,99,0,0
static,85,88,0,0,1
static,85,88,1,0,2
static,85,88,2,1,0
static,85,88,3,1,0
static,85,88,4,0,0
static,85,88,5,2,0
static,85,88,6,0,4
static,85,88,7,0,3
static,85,88,8,0,0
static,85,88,9,1,0
static,85,88,10,1,0
static,85,88,11,2,0
static,85,88,12,2,0
static,85,88,13,1,0
static,85,88,14,1,3
static,85,88,15,0,0
static,85,88,16,1,0
static,85,88,17,0,0
static,85,88,18,0,0
static,85,88,19,0,0
static,86,88,20,2,0
static,86,88,21,0,0
static,86,88,22,0,0
static,86,88,23,1,0
static,86,88,24,0,0
static,86,88,25,2,0
static,86,88,26,0,0
static,86,88,27,2,0
static,86,88,28,1,0
static,86,88,29,2,0
static,86,88,30,2,0
static,86,88,31,1,0
static,86,88,32,0,2
static,86,88,33,1,0
static,86,88,34,0,1
static,86,88,35,0,0
static,86,88,36,0,0
static,86,88,37,0,0
static,86,88,38,1,0
static,86,88,39,2,0
static,87,88,40,0,0
static,87,88,41,0,0
static,87,88,42,0,0
static,87,88,43,1,0
static,87,88,44,2,0
static,87,88,45,0,0
static,87,88,46,0,0
static,87,88,47,0,0
static,87,88,48,0,0
static,87,88,49,0,0
static,87,88,50,2,0
static,87,88,51,1,0
static,87,88,52,1,0
static,87,88,53,0,0
static,87,88,54,1,0
static,87,88,55,1,0
static,87,88,56,2,0
static,87,88,57,2,0
static,87,88,58,1,0
static,87,88,59,1,0
static,83,88,60,2,0
static,83,88,61,1,1
static,83,88,62,1,3
static,83,88,63,0,3
static,83,88,64,0,1
static,83,88,65,1,0
static,83,88,66,0,4
static,83,88,67,1,0
static,83,88,68,1,1
static,83,88,69,2,0
static,83,88,70,0,2
static,83,88,71,1,0
static,83,88,72,0,1
static,83,88,73,1,1
static,83,88,74,1,0
static,83,88,75,0,0
static,83,88,76,1,3
static,83,88,77,1,0
static,83,88,78,2,0
static,83,88,79,1,0
static,84,88,80,1,0
static,84,88,81,0,3
static,84,88,82,1,4
static,84,88,83,0,0
static,84,88,84,1,0
static,84,88,85,2,0
static,84,88,86,0,1
static,84,88,87,1,0
static,84,88,88,0,0
static,84,88,89,1,0
static,84,88,90,0,1
static,84,88,91,2,0
static,84,88,92,0,0
static,84,88,93,0,0
static,84,88,94,2,0
static,84,88,95,2,0
static,84,88,96,0,0
static,84,88,97,0,0
static,84,88,98,0,4
static,84,88,99,0,1
dynamic,85,88,0,0,0
dynamic,85,88,1,0,0
dynamic,85,88,2,1,0
dynamic,85,88,3,1,0
dynamic,85,88,4,0,1
dynamic,85,88,5,2,0
dynamic,85,88,6,0,3
dynamic,85,88,7,0,2
dynamic,85,88,8,0,0
dynamic,80,88,9,1,2
dynamic,85,88,10,1,1
dynamic,80,88,11,2,0
dynamic,85,88,12,2,0
dynamic,80,88,13,1,0
dynamic,85,88,14,1,0
dynamic,85,88,15,0,0
dynamic,85,88,16,1,0
dynamic,85,88,17,0,0
dynamic,85,88,18,0,0
dynamic,85,88,19,0,0
dynamic,86,88,20,2,0
dynamic,86,88,21,0,0
dynamic,86,88,22,0,0
dynamic,86,88,23,1,0
dynamic,86,88,24,0,1
dynamic,86,88,25,2,0
dynamic,86,88,26,0,1
dynamic,86,88,27,2,0
dynamic,86,88,28,1,0
dynamic,86,88,29,2,0
dynamic,86,88,30,2,0
dynamic,86,88,31,1,0
dynamic,86,88,32,0,0
dynamic,86,88,33,1,0
dynamic,86,88,34,0,1
dynamic,86,88,35,0,2
dynamic,86,88,36,0,0
dynamic,86,88,37,0,0
dynamic,86,88,38,1,0
dynamic,86,88,39,2,0
dynamic,87,88,40,0,0
dynamic,87,88,41,0,0
dynamic,87,88,42,0,0
dynamic,87,88,43,1,0
dynamic,87,88,44,2,0
dynamic,87,88,45,0,0
dynamic,87,88,46,0,0
dynamic,87,88,47,0,0
dynamic,87,88,48,0,0
dynamic,87,88,49,0,0
dynamic,87,88,50,2,0
dynamic,87,88,51,1,0
dynamic,87,88,52,1,0
dynamic,87,88,53,0,0
dynamic,82,88,54,1,0
dynamic,87,88,55,1,0
dynamic,87,88,56,2,0
dynamic,87,88,57,2,0
dynamic,87,88,58,1,0
dynamic,87,88,59,1,0
dynamic,83,88,60,2,0
dynamic,83,88,61,1,1
dynamic,84,88,62,1,0
dynamic,83,88,63,0,5
dynamic,82,88,64,0,2
dynamic,78,88,65,1,0
dynamic,83,88,66,0,3
dynamic,83,88,67,1,0
dynamic,83,88,68,1,0
dynamic,83,88,69,2,0
dynamic,83,88,70,0,0
dynamic,83,88,71,1,0
dynamic,83,88,72,0,2
dynamic,83,88,73,1,0
dynamic,78,88,74,1,0
dynamic,83,88,75,0,2
dynamic,83,88,76,1,0
dynamic,83,88,77,1,0
dynamic,78,88,78,2,0
dynamic,83,88,79,1,0
dynamic,84,88,80,1,0
dynamic,87,88,81,0,1
dynamic,85,88,82,1,0
dynamic,84,88,83,0,0
dynamic,84,88,84,1,0
dynamic,84,88,85,2,0
dynamic,84,88,86,0,0
dynamic,84,88,87,1,1
dynamic,84,88,88,0,0
dynamic,84,88,89,1,0
dynamic,84,88,90,0,1
dynamic,84,88,91,2,0
dynamic,84,88,92,0,0
dynamic,84,88,93,0,0
dynamic,84,88,94,2,0
dynamic,84,88,95,2,0
dynamic,84,88,96,0,1
dynamic,84,88,97,0,0
dynamic,84,88,98,0,1
dynamic,84,88,99,0,0
static,85,89,0,0,0
static,85,89,1,0,1
static,85,89,2,1,0
static,85,89,3,1,1
static,85,89,4,0,1
static,85,89,5,2,0
static,85,89,6,0,4
static,85,89,7,0,4
static,85,89,8,0,1
static,85,89,9,1,0
static,85,89,10,1,5
static,85,89,11,2,0
static,85,89,12,2,0
static,85,89,13,1,0
static,85,89,14,1,4
static,85,89,15,0,1
static,85,89,16,1,2
static,85,89,17,0,1
static,85,89,18,0,1
static,85,89,19,0,1
static,86,89,20,2,0
static,86,89,21,0,0
static,86,89,22,0,0
static,86,89,23,1,0
static,86,89,24,0,0
static,86,89,25,2,0
static,86,89,26,0,0
static,86,89,27,2,0
static,86,89,28,1,2
static,86,89,29,2,0
static,86,89,30,2,0
static,86,89,31,1,0
static,86,89,32,0,3
static,86,89,33,1,1
static,86,89,34,0,4
static,86,89,35,0,0
static,86,89,36,0,0
static,86,89,37,0,2
static,86,89,38,1,0
static,86,89,39,2,0
static,87,89,40,0,0
static,87,89,41,0,0
static,87,89,42,0,0
static,87,89,43,1,0
static,87,89,44,2,0
static,87,89,45,0,0
static,87,89,46,0,0
static,87,89,47,0,1
static,87,89,48,0,1
static,87,89,49,0,0
static,87,89,50,2,0
static,87,89,51,1,0
static,87,89,52,1,0
static,87,89,53,0,3
static,87,89,54,1,0
static,87,89,55,1,0
static,87,89,56,2,0
static,87,89,57,2,0
static,87,89,58,1,0
static,87,89,59,1,0
static,88,89,60,2,0
static,88,89,61,1,0
static,88,89,62,1,0
static,88,89,63,0,0
static,88,89,64,0,2
static,88,89,65,1,0
static,88,89,66,0,0
static,88,89,67,1,0
static,88,89,68,1,0
static,88,89,69,2,0
static,88,89,70,0,0
static,88,89,71,1,0
static,88,89,72,0,0
static,88,89,73,1,0
static,88,89,74,1,0
static,88,89,75,0,0
static,88,89,76,1,0
static,88,89,77,1,0
static,88,89,78,2,0
static,88,89,79,1,0
static,84,89,80,1,1
static,84,89,81,0,0
static,84,89,82,1,6
static,84,89,83,0,5
static,84,89,84,1,0
static,84,89,85,2,2
static,84,89,86,0,1
static,84,89,87,1,0
static,84,89,88,0,0
static,84,89,89,1,0
static,84,89,90,0,2
static,84,89,91,2,4
static,84,89,92,0,0
static,84,89,93,0,2
static,84,89,94,2,3
static,84,89,95,2,0
static,84,89,96,0,4
static,84,89,97,0,0
static,84,89,98,0,1
static,84,89,99,0,0
dynamic,85,89,0,0,2
dynamic,85,89,1,0,3
dynamic,85,89,2,1,2
dynamic,85,89,3,1,8
dynamic,85,89,4,0,0
dynamic,85,89,5,2,0
dynamic,85,89,6,0,2
dynamic,85,89,7,0,5
dynamic,85,89,8,0,0
dynamic,88,89,9,1,0
dynamic,88,89,10,1,0
dynamic,80,89,11,2,0
dynamic,85,89,12,2,0
dynamic,80,89,13,1,0
dynamic,85,89,14,1,0
dynamic,85,89,15,0,0
dynamic,85,89,16,1,2
dynamic,85,89,17,0,1
dynamic,85,89,18,0,0
dynamic,85,89,19,0,0
dynamic,86,89,20,2,0
dynamic,86,89,21,0,1
dynamic,86,89,22,0,1
dynamic,86,89,23,1,0
dynamic,86,89,24,0,0
dynamic,86,89,25,2,0
dynamic,86,89,26,0,0
dynamic,86,89,27,2,0
dynamic,86,89,28,1,0
dynamic,86,89,29,2,0
dynamic,86,89,30,2,0
dynamic,86,89,31,1,0
dynamic,86,89,32,0,2
dynamic,86,89,33,1,1
dynamic,86,89,34,0,2
dynamic,88,89,35,0,0
dynamic,86,89,36,0,2
dynamic,86,89,37,0,0
dynamic,86,89,38,1,0
dynamic,86,89,39,2,0
dynamic,87,89,40,0,0
dynamic,87,89,41,0,3
dynamic,87,89,42,0,0
dynamic,87,89,43,1,0
dynamic,87,89,44,2,0
dynamic,87,89,45,0,0
dynamic,87,89,46,0,0
dynamic,87,89,47,0,0
dynamic,87,89,48,0,0
dynamic,87,89,49,0,0
dynamic,87,89,50,2,0
dynamic,87,89,51,1,0
dynamic,87,89,52,1,0
dynamic,87,89,53,0,0
dynamic,82,89,54,1,0
dynamic,87,89,55,1,0
dynamic,87,89,56,2,0
dynamic,87,89,57,2,0
dynamic,87,89,58,1,0
dynamic,87,89,59,1,0
dynamic,88,89,60,2,0
dynamic,88,89,61,1,0
dynamic,88,89,62,1,0
dynamic,88,89,63,0,0
dynamic,88,89,64,0,0
dynamic,88,89,65,1,0
dynamic,88,89,66,0,0
dynamic,88,89,67,1,0
dynamic,88,89,68,1,0
dynamic,88,89,69,2,0
dynamic,88,89,70,0,0
dynamic,83,89,71,1,1
dynamic,88,89,72,0,0
dynamic,88,89,73,1,0
dynamic,88,89,74,1,0
dynamic,88,89,75,0,0
dynamic,83,89,76,1,0
dynamic,83,89,77,1,0
dynamic,88,89,78,2,0
dynamic,83,89,79,1,0
dynamic,84,89,80,1,0
dynamic,87,89,81,0,1
dynamic,85,89,82,1,2
dynamic,84,89,83,0,3
dynamic,84,89,84,1,0
dynamic,84,89,85,2,1
dynamic,84,89,86,0,0
dynamic,84,89,87,1,2
dynamic,84,89,88,0,2
dynamic,84,89,89,1,0
dynamic,84,89,90,0,2
dynamic,84,89,91,2,0
dynamic,84,89,92,0,0
dynamic,84,89,93,0,2
dynamic,84,89,94,2,0
dynamic,84,89,95,2,4
dynamic,84,89,96,0,3
dynamic,84,89,97,0,1
dynamic,84,89,98,0,0
dynamic,88,89,99,0,0
static,85,90,0,0,3
static,85,90,1,0,0
static,85,90,2,1,0
static,85,90,3,1,2
static,85,90,4,0,6
static,85,90,5,2,2
static,85,90,6,0,2
static,85,90,7,0,2
static,85,90,8,0,1
static,85,90,9,1,6
static,85,90,10,1,1
static,85,90,11,2,0
static,85,90,12,2,0
static,85,90,13,1,0
static,85,90,14,1,7
static,85,90,15,0,0
static,85,90,16,1,0
static,85,90,17,0,2
static,85,90,18,0,0
static,85,90,19,0,0
static,86,90,20,2,0
static,86,90,21,0,0
static,86,90,22,0,0
static,86,90,23,1,0
static,86,90,24,0,0
static,86,90,25,2,0
static,86,90,26,0,0
static,86,90,27,2,0
static,86,90,28,1,6
static,86,90,29,2,0
static,86,90,30,2,0
static,86,90,31,1,1
static,86,90,32,0,4
static,86,90,33,1,3
static,86,90,34,0,3
static,86,90,35,0,0
static,86,90,36,0,2
static,86,90,37,0,2
static,86,90,38,1,0
static,86,90,39,2,0
static,87,90,40,0,0
static,87,90,41,0,0
static,87,90,42,0,1
static,87,90,43,1,0
static,87,90,44,2,0
static,87,90,45,0,0
static,87,90,46,0,4
static,87,90,47,0,2
static,87,90,48,0,1
static,87,90,49,0,2
static,87,90,50,2,0
static,87,90,51,1,0
static,87,90,52,1,0
static,87,90,53,0,3
static,87,90,54,1,0
static,87,90,55,1,0
static,87,90,56,2,0
static,87,90,57,2,0
static,87,90,58,1,0
static,87,90,59,1,0
static,88,90,60,2,0
static,88,90,61,1,0
static,88,90,62,1,0
static,88,90,63,0,0
static,88,90,64,0,3
static,88,90,65,1,0
static,88,90,66,0,0
static,88,90,67,1,0
static,88,90,68,1,0
static,88,90,69,2,0
static,88,90,70,0,1
static,88,90,71,1,0
static,88,90,72,0,0
static,88,90,73,1,0
static,88,90,74,1,0
static,88,90,75,0,0
static,88,90,76,1,0
static,88,90,77,1,0
static,88,90,78,2,0
static,88,90,79,1,0
static,89,90,80,1,0
static,89,90,81,0,0
static,89,90,82,1,0
static,89,90,83,0,0
static,89,90,84,1,0
static,89,90,85,2,0
static,89,90,86,0,0
static,89,90,87,1,0
static,89,90,88,0,0
static,89,90,89,1,0
static,89,90,90,0,0
static,89,90,91,2,0
static,89,90,92,0,0
static,89,90,93,0,0
static,89,90,94,2,0
static,89,90,95,2,0
static,89,90,96,0,0
static,89,90,97,0,0
static,89,90,98,0,1
static,89,90,99,0,0
dynamic,85,90,0,0,3
dynamic,85,90,1,0,2
dynamic,85,90,2,1,2
dynamic,89,90,3,1,0
dynamic,85,90,4,0,2
dynamic,85,90,5,2,0
dynamic,85,90,6,0,5
dynamic,85,90,7,0,3
dynamic,85,90,8,0,0
dynamic,88,90,9,1,0
dynamic,88,90,10,1,0
dynamic,80,90,11,2,0
dynamic,85,90,12,2,0
dynamic,80,90,13,1,0
dynamic,85,90,14,1,4
dynamic,85,90,15,0,0
dynamic,85,90,16,1,5
dynamic,85,90,17,0,3
dynamic,85,90,18,0,0
dynamic,85,90,19,0,1
dynamic,86,90,20,2,0
dynamic,86,90,21,0,1
dynamic,86,90,22,0,0
dynamic,86,90,23,1,1
dynamic,86,90,24,0,1
dynamic,86,90,25,2,0
dynamic,86,90,26,0,0
dynamic,86,90,27,2,0
dynamic,86,90,28,1,2
dynamic,86,90,29,2,0
dynamic,86,90,30,2,0
dynamic,86,90,31,1,3
dynamic,86,90,32,0,2
dynamic,86,90,33,1,1
dynamic,86,90,34,0,3
dynamic,88,90,35,0,1
dynamic,86,90,36,0,1
dynamic,86,90,37,0,0
dynamic,86,90,38,1,0
dynamic,86,90,39,2,0
dynamic,87,90,40,0,0
dynamic,87,90,41,0,0
dynamic,87,90,42,0,0
dynamic,87,90,43,1,0
dynamic,87,90,44,2,0
dynamic,87,90,45,0,0
dynamic,87,90,46,0,1
dynamic,87,90,47,0,0
dynamic,87,90,48,0,3
dynamic,87,90,49,0,0
dynamic,87,90,50,2,0
dynamic,87,90,51,1,0
dynamic,87,90,52,1,0
dynamic,87,90,53,0,3
dynamic,82,90,54,1,0
dynamic,87,90,55,1,0
dynamic,87,90,56,2,0
dynamic,87,90,57,2,0
dynamic,87,90,58,1,0
dynamic,87,90,59,1,0
dynamic,88,90,60,2,0
dynamic,88,90,61,1,0
dynamic,88,90,62,1,0
dynamic,88,90,63,0,0
dynamic,88,90,64,0,0
dynamic,88,90,65,1,0
dynamic,88,90,66,0,2
dynamic,88,90,67,1,0
dynamic,88,90,68,1,0
dynamic,88,90,69,2,0
dynamic,88,90,70,0,0
dynamic,89,90,71,1,0
dynamic,88,90,72,0,0
dynamic,88,90,73,1,0
dynamic,88,90,74,1,0
dynamic,88,90,75,0,0
dynamic,83,90,76,1,0
dynamic,83,90,77,1,0
dynamic,88,90,78,2,0
dynamic,83,90,79,1,0
dynamic,89,90,80,1,0
dynamic,89,90,81,0,0
dynamic,89,90,82,1,0
dynamic,89,90,83,0,1
dynamic,89,90,84,1,0
dynamic,89,90,85,2,0
dynamic,89,90,86,0,0
dynamic,89,90,87,1,0
dynamic,89,90,88,0,1
dynamic,84,90,89,1,0
dynamic,89,90,90,0,0
dynamic,89,90,91,2,0
dynamic,89,90,92,0,0
dynamic,89,90,93,0,0
dynamic,89,90,94,2,0
dynamic,89,90,95,2,0
dynamic,89,90,96,0,0
dynamic,89,90,97,0,0
dynamic,89,90,98,0,0
dynamic,88,90,99,0,0
static,90,91,0,0,0
static,90,91,1,0,0
static,90,91,2,1,0
static,90,91,3,1,0
static,90,91,4,0,0
static,90,91,5,2,0
static,90,91,6,0,0
static,90,91,7,0,0
static,90,91,8,0,0
static,90,91,9,1,0
static,90,91,10,1,0
static,90,91,11,2,0
static,90,91,12,2,0
static,90,91,13,1,0
static,90,91,14,1,0
static,90,91,15,0,0
static,90,91,16,1,0
static,90,91,17,0,0
static,90,91,18,0,0
static,90,91,19,0,0
static,86,91,20,2,0
static,86,91,21,0,3
static,86,91,22,0,0
static,86,91,23,1,0
static,86,91,24,0,0
static,86,91,25,2,7
static,86,91,26,0,3
static,86,91,27,2,0
static,86,91,28,1,1
static,86,91,29,2,0
static,86,91,30,2,0
static,86,91,31,1,6
static,86,91,32,0,4
static,86,91,33,1,0
static,86,91,34,0,1
static,86,91,35,0,1
static,86,91,36,0,0
static,86,91,37,0,0
static,86,91,38,1,5
static,86,91,39,2,2
static,87,91,40,0,0
static,87,91,41,0,0
static,87,91,42,0,0
static,87,91,43,1,0
static,87,91,44,2,0
static,87,91,45,0,2
static,87,91,46,0,4
static,87,91,47,0,0
static,87,91,48,0,0
static,87,91,49,0,2
static,87,91,50,2,0
static,87,91,51,1,0
static,87,91,52,1,0
static,87,91,53,0,4
static,87,91,54,1,0
static,87,91,55,1,0
static,87,91,56,2,0
static,87,91,57,2,0
static,87,91,58,1,0
static,87,91,59,1,0
static,88,91,60,2,0
static,88,91,61,1,0
static,88,91,62,1,0
static,88,91,63,0,2
static,88,91,64,0,1
static,88,91,65,1,0
static,88,91,66,0,2
static,88,91,67,1,0
static,88,91,68,1,0
static,88,91,69,2,0
static,88,91,70,0,0
static,88,91,71,1,0
static,88,91,72,0,0
static,88,91,73,1,0
static,88,91,74,1,0
static,88,91,75,0,1
static,88,91,76,1,0
static,88,91,77,1,0
static,88,91,78,2,0
static,88,91,79,1,0
static,89,91,80,1,0
static,89,91,81,0,1
static,89,91,82,1,0
static,89,91,83,0,0
static,89,91,84,1,0
static,89,91,85,2,0
static,89,91,86,0,0
static,89,91,87,1,0
static,89,91,88,0,0
static,89,91,89,1,0
static,89,91,90,0,2
static,89,91,91,2,0
static,89,91,92,0,0
static,89,91,93,0,0
static,89,91,94,2,0
static,89,91,95,2,0
static,89,91,96,0,0
static,89,91,97,0,0
static,89,91,98,0,2
static,89,91,99,0,0
dynamic,90,91,0,0,0
dynamic,90,91,1,0,0
dynamic,90,91,2,1,0
dynamic,90,91,3,1,0
dynamic,90,91,4,0,0
dynamic,90,91,5,2,0
dynamic,90,91,6,0,0
dynamic,90,91,7,0,0
dynamic,90,91,8,0,0
dynamic,88,91,9,1,0
dynamic,90,91,10,1,0
dynamic,90,91,11,2,0
dynamic,85,91,12,2,0
dynamic,90,91,13,1,0
dynamic,90,91,14,1,0
dynamic,90,91,15,0,0
dynamic,90,91,16,1,0
dynamic,90,91,17,0,0
dynamic,90,91,18,0,0
dynamic,90,91,19,0,0
dynamic,86,91,20,2,3
dynamic,86,91,21,0,6
dynamic,86,91,22,0,1
dynamic,86,91,23,1,4
dynamic,86,91,24,0,2
dynamic,86,91,25,2,0
dynamic,86,91,26,0,1
dynamic,86,91,27,2,3
dynamic,86,91,28,1,0
dynamic,86,91,29,2,5
dynamic,86,91,30,2,8
dynamic,86,91,31,1,6
dynamic,86,91,32,0,1
dynamic,90,91,33,1,0
dynamic,86,91,34,0,3
dynamic,88,91,35,0,2
dynamic,86,91,36,0,2
dynamic,86,91,37,0,2
dynamic,86,91,38,1,0
dynamic,86,91,39,2,0
dynamic,87,91,40,0,0
dynamic,87,91,41,0,5
dynamic,87,91,42,0,0
dynamic,87,91,43,1,0
dynamic,87,91,44,2,0
dynamic,87,91,45,0,0
dynamic,87,91,46,0,3
dynamic,87,91,47,0,1
dynamic,87,91,48,0,4
dynamic,87,91,49,0,0
dynamic,87,91,50,2,0
dynamic,87,91,51,1,0
dynamic,87,91,52,1,0
dynamic,87,91,53,0,0
dynamic,82,91,54,1,0
dynamic,87,91,55,1,0
dynamic,87,91,56,2,0
dynamic,87,91,57,2,0
dynamic,87,91,58,1,0
dynamic,87,91,59,1,0
dynamic,88,91,60,2,0
dynamic,88,91,61,1,0
dynamic,88,91,62,1,0
dynamic,88,91,63,0,4
dynamic,88,91,64,0,1
dynamic,88,91,65,1,0
dynamic,88,91,66,0,2
dynamic,88,91,67,1,0
dynamic,90,91,68,1,0
dynamic,88,91,69,2,0
dynamic,88,91,70,0,0
dynamic,89,91,71,1,0
dynamic,88,91,72,0,0
dynamic,88,91,73,1,0
dynamic,88,91,74,1,0
dynamic,88,91,75,0,0
dynamic,83,91,76,1,0
dynamic,83,91,77,1,0
dynamic,88,91,78,2,0
dynamic,83,91,79,1,0
dynamic,89,91,80,1,0
dynamic,89,91,81,0,0
dynamic,89,91,82,1,0
dynamic,89,91,83,0,0
dynamic,89,91,84,1,0
dynamic,89,91,85,2,0
dynamic,89,91,86,0,0
dynamic,89,91,87,1,0
dynamic,89,91,88,0,0
dynamic,84,91,89,1,0
dynamic,89,91,90,0,0
dynamic,89,91,91,2,0
dynamic,89,91,92,0,0
dynamic,89,91,93,0,0
dynamic,89,91,94,2,0
dynamic,89,91,95,2,0
dynamic,89,91,96,0,6
dynamic,89,91,97,0,0
dynamic,89,91,98,0,0
dynamic,88,91,99,0,0
static,90,92,0,0,1
static,90,92,1,0,0
static,90,92,2,1,0
static,90,92,3,1,0
static,90,92,4,0,0
static,90,92,5,2,0
static,90,92,6,0,1
static,90,92,7,0,0
static,90,92,8,0,0
static,90,92,9,1,0
static,90,92,10,1,0
static,90,92,11,2,0
static,90,92,12,2,0
static,90,92,13,1,0
static,90,92,14,1,0
static,90,92,15,0,0
static,90,92,16,1,0
static,90,92,17,0,0
static,90,92,18,0,1
static,90,92,19,0,0
static,91,92,20,2,0
static,91,92,21,0,0
static,91,92,22,0,0
static,91,92,23,1,0
static,91,92,24,0,0
static,91,92,25,2,0
static,91,92,26,0,0
static,91,92,27,2,0
static,91,92,28,1,0
static,91,92,29,2,0
static,91,92,30,2,0
static,91,92,31,1,0
static,91,92,32,0,0
static,91,92,33,1,0
static,91,92,34,0,0
static,91,92,35,0,0
static,91,92,36,0,0
static,91,92,37,0,0
static,91,92,38,1,0
static,91,92,39,2,0
static,87,92,40,0,1
static,87,92,41,0,0
static,87,92,42,0,3
static,87,92,43,1,0
static,87,92,44,2,0
static,87,92,45,0,2
static,87,92,46,0,2
static,87,92,47,0,3
static,87,92,48,0,5
static,87,92,49,0,1
static,87,92,50,2,0
static,87,92,51,1,0
static,87,92,52,1,0
static,87,92,53,0,5
static,87,92,54,1,0
static,87,92,55,1,2
static,87,92,56,2,0
static,87,92,57,2,0
static,87,92,58,1,2
static,87,92,59,1,0
static,88,92,60,2,0
static,88,92,61,1,0
static,88,92,62,1,0
static,88,92,63,0,4
static,88,92,64,0,1
static,88,92,65,1,0
static,88,92,66,0,1
static,88,92,67,1,0
static,88,92,68,1,0
static,88,92,69,2,0
static,88,92,70,0,1
static,88,92,71,1,0
static,88,92,72,0,0
static,88,92,73,1,3
static,88,92,74,1,0
static,88,92,75,0,1
static,88,92,76,1,0
static,88,92,77,1,0
static,88,92,78,2,0
static,88,92,79,1,0
static,89,92,80,1,0
static,89,92,81,0,1
static,89,92,82,1,0
static,89,92,83,0,0
static,89,92,84,1,0
static,89,92,85,2,0
static,89,92,86,0,1
static,89,92,87,1,0
static,89,92,88,0,0
static,89,92,89,1,0
static,89,92,90,0,2
static,89,92,91,2,0
static,89,92,92,0,0
static,89,92,93,0,0
static,89,92,94,2,0
static,89,92,95,2,0
static,89,92,96,0,0
static,89,92,97,0,1
static,89,92,98,0,0
static,89,92,99,0,2
dynamic,90,92,0,0,0
dynamic,90,92,1,0,0
dynamic,90,92,2,1,0
dynamic,90,92,3,1,0
dynamic,90,92,4,0,0
dynamic,90,92,5,2,0
dynamic,90,92,6,0,4
dynamic,90,92,7,0,0
dynamic,90,92,8,0,0
dynamic,88,92,9,1,0
dynamic,90,92,10,1,0
dynamic,90,92,11,2,0
dynamic,85,92,12,2,0
dynamic,90,92,13,1,0
dynamic,90,92,14,1,0
dynamic,90,92,15,0,0
dynamic,90,92,16,1,0
dynamic,90,92,17,0,0
dynamic,90,92,18,0,0
dynamic,90,92,19,0,0
dynamic,91,92,20,2,0
dynamic,91,92,21,0,0
dynamic,91,92,22,0,0
dynamic,91,92,23,1,0
dynamic,91,92,24,0,0
dynamic,91,92,25,2,0
dynamic,91,92,26,0,0
dynamic,91,92,27,2,0
dynamic,91,92,28,1,0
dynamic,91,92,29,2,0
dynamic,91,92,30,2,0
dynamic,91,92,31,1,0
dynamic,91,92,32,0,0
dynamic,91,92,33,1,0
dynamic,91,92,34,0,1
dynamic,91,92,35,0,0
dynamic,91,92,36,0,0
dynamic,91,92,37,0,0
dynamic,91,92,38,1,0
dynamic,91,92,39,2,0
dynamic,87,92,40,0,1
dynamic,87,92,41,0,2
dynamic,87,92,42,0,0
dynamic,87,92,43,1,0
dynamic,87,92,44,2,0
dynamic,87,92,45,0,1
dynamic,87,92,46,0,1
dynamic,87,92,47,0,3
dynamic,87,92,48,0,4
dynamic,87,92,49,0,1
dynamic,87,92,50,2,0
dynamic,87,92,51,1,0
dynamic,87,92,52,1,0
dynamic,87,92,53,0,2
dynamic,82,92,54,1,2
dynamic,87,92,55,1,4
dynamic,87,92,56,2,0
dynamic,87,92,57,2,0
dynamic,87,92,58,1,4
dynamic,87,92,59,1,0
dynamic,88,92,60,2,0
dynamic,88,92,61,1,1
dynamic,88,92,62,1,0
dynamic,88,92,63,0,0
dynamic,88,92,64,0,1
dynamic,88,92,65,1,0
dynamic,88,92,66,0,4
dynamic,88,92,67,1,0
dynamic,90,92,68,1,0
dynamic,88,92,69,2,0
dynamic,88,92,70,0,1
dynamic,89,92,71,1,0
dynamic,88,92,72,0,0
dynamic,88,92,73,1,0
dynamic,88,92,74,1,0
dynamic,88,92,75,0,0
dynamic,83,92,76,1,0
dynamic,83,92,77,1,0
dynamic,88,92,78,2,0
dynamic,83,92,79,1,0
dynamic,89,92,80,1,0
dynamic,89,92,81,0,1
dynamic,89,92,82,1,0
dynamic,89,92,83,0,2
dynamic,89,92,84,1,0
dynamic,89,92,85,2,0
dynamic,89,92,86,0,1
dynamic,89,92,87,1,0
dynamic,89,92,88,0,2
dynamic,84,92,89,1,0
dynamic,89,92,90,0,1
dynamic,89,92,91,2,0
dynamic,89,92,92,0,0
dynamic,89,92,93,0,0
dynamic,89,92,94,2,0
dynamic,89,92,95,2,0
dynamic,89,92,96,0,2
dynamic,89,92,97,0,1
dynamic,89,92,98,0,4
